# OurAirports public-domain runway data; simulation reference only. 2026-09-22
# Source: https://raw.githubusercontent.com/davidmegginson/ourairports-data/main/runways.csv
# Format: AIRPORT/RUNWAY latitude longitude elevation_ft true_course
65B/26 44.8381996 -67.0238037 81.00 321.000
65G/27 42.7183622 -84.0575742 908.00 253.100
65MS/18 34.5670013 -89.8841019 340.00 180.000
65MS/36 34.5624008 -89.8841019 309.00 0.000
65XA/20 30.9057250 -94.6949310 239.00 200.000
67MU/10 39.4544983 -91.4007034 742.00 95.000
67MU/28 39.4538002 -91.3910980 744.00 275.000
68IS/09 42.1486015 -88.5674973 747.00 90.000
69G/36 42.4387016 -84.0642014 921.00 202.000
6B6/03 42.4575996 -71.5201034 267.00 17.000
6B6/21 42.4648018 -71.5171967 268.00 197.000
6C0/18 42.3340607 -93.1143494 977.00 180.000
6C0/36 42.3258438 -93.1142731 972.00 0.000
6D3/12 47.9832993 -99.5323029 1594.00 130.000
6D3/30 47.9776001 -99.5223999 1595.00 310.000
6D7/23 41.2200746 -83.8737240 706.00 264.000
6D7/27 41.2154999 -83.8685989 706.00 230.800
6F1/01 34.7030983 -95.0755005 683.00 19.000
6F1/19 34.7118988 -95.0721970 684.00 199.000
6M8/36 35.5287018 -90.4001007 219.00 189.000
6MU5/19 39.3667440 -93.7776750 803.00 191.000
6P3/27 43.1790958 -89.4471742 934.38 352.000
6R1/07 30.2413006 -92.8356018 18.00 72.000
6R1/25 30.2437000 -92.8274994 18.00 252.000
6R1/09 30.2409992 -92.8331985 18.00 87.000
6R1/27 30.2413006 -92.8263016 18.00 267.000
6TE8/17 33.1775017 -100.1979980 1714.00 180.000
6TE8/35 33.1666985 -100.1979980 1744.00 0.000
70N/23 41.3499980 -75.4130020 1669.00 219.000
71TE/18 30.3827000 -98.3756027 1442.00 185.900
72MI/09 46.2863007 -89.2873993 1642.00 94.000
72MI/27 46.2854004 -89.2677002 1613.00 274.000
72S/02 47.2336006 -117.4250031 2169.00 39.000
72S/20 47.2396011 -117.4179993 2159.00 219.000
72XA/15 29.4894562 -96.0432434 110.00 149.000
72XA/33 29.4838085 -96.0393295 118.00 329.000
73AZ/06 35.2000008 -113.3690033 5043.00 72.700
73MD/18 39.1781006 -76.2425003 25.00 180.000
73MD/36 39.1725006 -76.2425003 15.00 0.000
73S/04 47.2338982 -117.0479965 2520.00 59.000
73S/22 47.2370987 -117.0400009 2520.00 239.000
74TE/18 32.0671005 -97.7947006 952.00 180.000
75XA/14 30.5387897 -95.0870438 287.00 136.000
75XA/32 30.5328808 -95.0803680 264.00 316.000
79KY/09 37.8716097 -84.6181798 904.33 93.600
7A9/18 32.0931015 -84.3723984 525.00 181.000
7A9/36 32.0842018 -84.3725967 524.00 1.000
7AR8/18 34.6693993 -91.1764984 180.00 182.000
7AR8/36 34.6608009 -91.1768036 180.00 2.000
